Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, resorbedNused, mineralNused, Ndemand,
5, 3, 2, acerrubr, 14, 855.9, 0.0, 0.01, 0.00, 2.57, 0.00, 6.88, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 855, 855.9, -3.9, 0.00, 0.00, -2.58, 0.00, 2.58, 0.00,0.00, 0.00, 0.00
5, 4, 2, acerrubr, 14, 853.3, 0.0, 0.01, 0.00, 2.56, 0.00, 6.95, 1.65, 0.43, 1.00, 0.00, 0.99, 1.00, 200, 15000, 853, 853.3, 4.6, 0.00, 0.00, -2.57, 0.00, 2.57, 0.00,0.00, 0.00, 0.00
5, 5, 2, acerrubr, 14, 850.8, 0.0, 0.01, 0.00, 2.55, 0.00, 7.28, 1.65, 0.42, 1.00, 0.22, 0.99, 1.00, 200, 15000, 850, 850.8, 11.8, 9.27, 9.27, 6.71, 9.27, 2.56, 0.00,0.36, 0.00, 0.36
5, 6, 2, acerrubr, 14, 857.5, 9.3, 0.01, 0.00, 2.57, 0.00, 7.76, 1.29, 0.44, 0.92, 0.92, 0.99, 1.00, 200, 15000, 866, 866.7, 16.9, 36.94, 36.94, 34.36, 36.94, 2.58, 0.00,1.29, 0.16, 1.45
5, 7, 2, acerrubr, 14, 891.8, 46.2, 0.01, 0.00, 2.68, 0.00, 8.19, 0.00, 0.49, 0.82, 1.00, 0.99, 1.00, 200, 15000, 938, 938.0, 19.5, 39.96, 39.96, 37.27, 39.96, 2.68, 0.00,0.00, 1.57, 1.57
5, 8, 2, acerrubr, 14, 929.1, 86.2, 0.01, 0.00, 2.79, 0.00, 7.38, 0.00, 0.55, 1.00, 0.98, 0.99, 1.00, 200, 15000, 1015, 1015.3, 18.3, 53.06, 53.06, 50.27, 53.06, 2.80, 0.00,0.00, 2.08, 2.08
5, 9, 2, acerrubr, 14, 979.4, 139.2, 0.01, 0.00, 2.94, 69.61, 6.02, 1.82, 0.61, 1.00, 0.50, 0.99, 1.00, 200, 15000, 1118, 1118.6, 13.5, 30.35, 30.35, 27.41, -39.26, 2.95, 69.61,0.00, 1.19, 1.19
5, 10, 2, acerrubr, 14, 1006.8, 100.0, 0.01, 0.00, 3.02, 99.97, 5.30, 1.82, 0.58, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1106, 1106.7, 7.5, 0.00, 0.06, -3.03, -99.90, 3.03, 99.97,0.00, 0.00, 0.00
5, 11, 2, acerrubr, 14, 1003.7, 0.1, 0.01, 0.00, 3.01, 0.06, 5.59, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1003, 1003.8, -0.8, 0.00, 0.00, -3.02, -0.06, 3.02, 0.06,0.00, 0.00, 0.00
5, 12, 2, acerrubr, 15, 1000.7, 0.0, 0.01, 0.00, 3.00, 0.00, 5.55, 1.82, 0.47, 1.00, 0.00, 0.99, 1.00, 200, 15000, 1000, 1000.7, -8.2, 0.00, 0.00, -3.01, 0.00, 3.01, 0.00,0.00, 0.00, 0.00
